,38,2,4,39,10,12,4,<=50K,0,0,48,240542
,20,1,4,39,9,3,4,<=50K,0,0,48,104772
,60,1,4,39,10,15,2,<=50K,0,0,8,152802
,10,2,4,39,9,6,5,<=50K,0,0,40,181666
,2,1,4,39,7,3,5,<=50K,0,0,20,415520
,22,1,4,39,9,4,4,<=50K,0,0,50,258761
,34,1,4,39,13,14,2,>50K,7298,0,40,88842
,3,2,4,39,10,15,5,<=50K,0,0,25,356717
,16,1,4,39,10,4,2,>50K,0,0,60,158438
,41,1,4,39,13,12,2,>50K,0,0,40,206206
,4,1,3,39,9,11,5,<=50K,0,0,40,51816
,11,2,4,39,10,1,5,<=50K,0,0,40,253814
,15,1,4,39,13,4,3,<=50K,0,1980,60,161745
,44,2,4,33,3,7,4,<=50K,0,0,40,162947
,36,2,4,39,9,3,4,<=50K,0,0,50,163027
,45,1,4,39,4,14,2,<=50K,0,0,40,146788
,41,1,4,39,9,3,7,>50K,0,0,55,73309
,3,1,4,39,10,15,5,<=50K,0,0,40,143867
,43,1,4,39,15,12,2,<=50K,0,0,25,104216
,18,1,4,39,9,3,5,>50K,0,0,45,345705
,15,1,2,39,12,3,2,>50K,0,0,50,133770
,26,1,3,39,9,11,4,<=50K,0,0,35,209392
,54,2,4,39,10,1,5,<=50K,0,0,6,262345
,31,1,2,42,13,1,2,>50K,0,0,40,277545
,31,1,4,42,9,15,2,<=50K,3942,0,40,174525
,13,1,4,39,10,14,2,>50K,0,0,45,490332
,11,1,3,39,7,6,5,<=50K,0,0,40,211570
,9,2,4,39,8,8,2,<=50K,0,0,40,374918
,35,1,4,39,13,4,2,>50K,5178,0,60,106728
,12,2,3,42,9,8,5,<=50K,0,0,40,173649
,19,1,4,39,13,3,2,<=50K,0,0,40,174597
,20,1,4,39,10,3,2,>50K,0,0,60,233533
,38,2,4,39,14,15,5,<=50K,0,0,40,169785
,30,1,4,39,11,3,2,<=50K,0,0,40,133169
,36,2,4,39,11,8,6,<=50K,0,0,35,198824
,49,1,4,39,4,7,2,<=50K,0,0,40,174056
,27,1,4,39,11,7,4,<=50K,0,0,40,188696
,25,2,2,39,9,10,4,<=50K,0,0,40,90692
,18,2,4,39,13,4,5,<=50K,0,1741,45,271933
,31,1,4,39,13,4,2,<=50K,0,0,30,102359
,33,1,4,39,14,4,5,>50K,0,0,56,213668
,5,2,4,39,10,8,5,<=50K,0,0,25,294789
,4,2,4,39,10,8,5,<=50K,0,0,25,157599
,2,1,4,39,8,11,5,<=50K,0,0,40,134935
,11,1,3,39,10,12,5,<=50K,0,0,40,466224
,18,1,4,39,9,3,2,<=50K,0,0,50,111985
,22,2,4,39,10,1,4,<=50K,0,0,40,264627
,8,1,4,39,9,1,5,<=50K,0,0,40,213427
,18,1,4,39,10,12,5,<=50K,0,0,65,279015
,31,1,4,39,9,7,2,>50K,0,0,50,165937
,11,2,3,39,9,4,6,<=50K,0,0,40,188343
,47,2,4,39,11,1,7,<=50K,0,0,8,158609
,18,1,3,39,10,1,2,>50K,0,0,40,193036
,9,1,4,39,10,12,3,<=50K,0,0,50,198632
,38,1,4,39,9,7,7,<=50K,914,0,40,175912
,3,2,4,39,10,15,5,<=50K,0,0,35,192773
,19,2,4,39,9,12,4,<=50K,0,0,50,101387
,8,1,4,39,10,14,2,>50K,0,0,70,60783
,10,2,2,39,10,1,5,<=50K,0,0,35,183224
,43,2,4,39,11,1,4,<=50K,0,0,40,100776
,27,2,4,42,16,10,3,<=50K,0,0,40,57600
,4,2,4,39,10,8,5,<=50K,0,0,40,174063
,25,1,4,39,9,5,2,<=50K,0,0,40,306495
,35,1,4,39,10,12,2,<=50K,0,0,40,249741
,11,2,5,39,9,1,5,<=50K,0,0,40,93021
,20,1,4,39,9,4,2,<=50K,0,0,40,49626
,9,1,4,39,10,5,5,<=50K,0,0,60,63062
,39,1,4,39,13,12,2,>50K,0,0,50,320835
,6,2,4,39,10,10,5,<=50K,0,0,21,123727
,42,1,2,19,16,10,2,<=50K,4064,0,40,110517
,27,2,4,39,10,1,2,<=50K,4064,0,15,149670
,23,2,4,39,11,1,2,>50K,0,0,20,172425
,24,2,3,14,5,7,5,<=50K,0,0,40,216116
,30,1,4,39,9,4,4,<=50K,0,0,45,174209
,38,2,4,39,9,1,5,<=50K,0,0,20,175083
,3,1,3,39,10,12,5,<=50K,0,0,30,129059
,8,1,4,39,9,1,2,<=50K,0,0,40,121313
,37,1,4,39,9,15,2,<=50K,0,0,40,181317
,8,1,4,39,14,10,5,<=50K,0,0,13,166851
,13,1,4,39,9,5,5,<=50K,0,0,65,29616
,40,1,4,39,10,4,2,>50K,7688,0,50,105582
,38,1,4,39,9,15,2,>50K,0,0,40,124993
,5,2,4,39,10,15,5,<=50K,0,0,30,148509
,18,1,4,42,5,3,6,<=50K,0,0,40,230246
,40,2,4,39,7,7,4,<=50K,0,0,40,117881
,18,1,4,39,13,10,2,>50K,7688,0,50,203408
,3,2,3,39,6,12,5,<=50K,0,0,40,446219
,16,1,4,39,9,12,2,>50K,0,0,65,110331
,32,2,4,39,9,1,4,<=50K,0,0,52,207946
,51,1,3,39,14,15,2,>50K,0,0,40,45537
,31,1,4,39,9,14,2,<=50K,0,0,25,188330
,36,1,4,39,9,14,2,>50K,0,0,60,147629
,24,2,4,6,2,7,3,<=50K,0,0,40,153799
,12,1,4,39,6,3,2,<=50K,0,0,50,203776
,25,1,4,39,13,4,2,>50K,7298,0,50,168071
,41,1,4,32,2,3,4,<=50K,0,0,40,348430
,35,2,4,39,9,1,4,<=50K,0,0,40,103407
,10,2,4,11,7,15,5,<=50K,0,0,35,152046
,20,1,2,42,13,10,2,<=50K,0,0,45,153205
,17,1,4,39,10,4,2,>50K,0,0,50,326104
,30,1,4,39,13,3,2,>50K,0,0,45,238162
,34,2,2,30,9,1,4,<=50K,0,0,40,221336
,17,1,4,42,10,3,3,<=50K,0,0,40,180656
,61,1,4,39,9,7,5,<=50K,401,0,20,145329
,23,1,3,39,14,4,5,>50K,8614,0,52,315776
,51,1,4,39,9,15,7,<=50K,0,0,3,150516
,19,2,4,39,12,6,4,<=50K,0,0,24,325802
,7,2,3,39,6,3,5,<=50K,0,0,40,133985
,21,2,4,39,11,10,4,>50K,8614,0,45,269329
,25,1,4,39,9,14,2,>50K,0,0,50,183203
,44,1,4,39,12,1,2,>50K,0,0,35,76127
,16,1,4,39,13,1,5,<=50K,0,0,55,195891
,40,1,1,39,9,14,2,<=50K,0,0,40,162137
,29,2,4,39,11,13,4,<=50K,0,0,40,37672
,8,2,4,39,9,4,4,>50K,0,0,45,161708
,2,1,4,39,6,6,5,<=50K,0,0,27,80616
,15,1,5,39,9,8,2,<=50K,0,0,40,209276
,5,1,4,39,10,15,5,<=50K,0,0,50,34443
,29,1,4,39,13,4,2,>50K,0,1977,55,192835
,7,2,4,39,10,8,5,<=50K,0,0,40,203240
,29,1,4,39,10,4,2,<=50K,0,0,40,102308
,2,2,1,39,7,12,5,<=50K,0,0,25,40829
,9,1,3,39,9,14,2,<=50K,0,0,30,60726
,15,1,4,39,9,12,2,<=50K,0,0,40,116677
,3,1,4,39,9,7,5,<=50K,0,0,45,57067
,25,1,4,39,13,4,2,>50K,0,0,40,304906
,58,2,3,39,15,1,7,<=50K,0,0,20,101590
,11,1,4,26,3,14,5,<=50K,0,0,40,258102
,7,2,4,39,9,1,5,<=50K,0,0,40,241185
,15,1,4,39,11,12,2,>50K,0,0,40,124827
,24,1,4,39,9,6,2,<=50K,0,0,40,76625
,25,1,4,39,9,14,2,>50K,0,0,40,263339
,9,1,4,39,14,12,5,<=50K,0,0,20,135645
,26,1,1,39,9,3,2,<=50K,0,0,60,245626
,8,2,4,39,13,3,5,<=50K,0,0,40,210781
,26,1,4,39,12,3,2,>50K,0,0,50,235786
,29,1,4,39,6,3,2,<=50K,0,0,70,160167
,36,1,4,39,9,4,2,>50K,7298,0,40,30731
,18,1,4,39,11,3,4,<=50K,0,0,40,314375
,16,1,4,39,9,6,5,<=50K,0,0,60,81528
,38,1,4,39,9,3,2,<=50K,0,0,45,182854
,26,1,4,39,7,13,5,<=50K,0,1340,40,296798
,16,1,4,39,13,13,2,>50K,15024,0,40,194426
,24,2,4,39,10,15,2,<=50K,0,0,20,70645
,39,1,4,39,13,12,2,>50K,0,0,60,141807
,50,1,4,39,7,15,5,<=50K,0,0,30,112871
,36,1,4,39,14,10,2,<=50K,0,0,40,71344
,5,2,4,39,10,1,5,<=50K,0,0,15,341410
,17,2,4,39,13,4,2,>50K,0,0,40,118941
,36,1,4,39,11,15,2,>50K,0,0,50,159755
,12,2,4,42,3,7,5,<=50K,0,0,40,128509
,11,1,4,39,7,3,2,<=50K,0,0,40,229125
,26,2,4,39,13,10,4,<=50K,0,0,50,142756
,11,2,4,39,10,1,5,<=50K,0,0,45,243871
,31,1,4,39,11,3,2,>50K,7688,0,40,213140
,3,2,4,39,9,8,5,<=50K,0,0,40,196857
,30,1,4,39,10,3,2,<=50K,0,0,40,138626
,39,2,4,27,9,8,7,<=50K,0,0,25,161334
,34,1,5,6,4,12,2,<=50K,0,0,49,273536
,16,2,4,39,10,1,5,<=50K,4101,0,50,115631
,12,2,4,39,9,1,2,<=50K,0,0,40,185957
,7,2,3,39,9,1,5,<=50K,0,0,40,334357
,27,1,4,39,14,4,3,<=50K,0,0,50,96102
,18,1,4,20,13,10,2,>50K,0,0,40,213226
,3,1,2,40,10,1,5,<=50K,0,0,40,115248
,21,1,2,39,10,4,2,<=50K,0,0,55,185061
,11,2,2,17,13,1,5,<=50K,0,0,40,147638
,2,2,4,39,9,12,5,<=50K,0,0,24,280298
,15,2,4,39,10,1,7,<=50K,0,0,40,163516
,33,1,4,39,9,14,2,<=50K,0,0,50,277434
,10,1,4,4,15,10,2,<=50K,0,0,60,206983
,32,1,4,39,9,3,2,>50K,0,0,45,108993
,23,1,3,39,9,3,2,<=50K,0,0,40,288551
,25,2,4,39,9,7,6,<=50K,0,0,40,176069
,32,2,4,39,11,10,4,>50K,0,0,56,183486
,24,2,4,39,13,4,4,>50K,10520,0,40,163215
,54,1,4,39,13,12,2,>50K,0,0,70,94692
,4,1,4,39,9,6,5,<=50K,0,0,43,118462
,22,1,4,26,3,8,2,<=50K,0,0,75,407068
,21,2,4,5,10,8,6,<=50K,0,0,40,243587
,33,2,4,39,10,4,7,>50K,0,0,40,23074
,35,1,4,39,9,6,2,>50K,3103,0,40,237735
,27,1,4,39,2,12,5,<=50K,0,0,40,188291
,22,1,4,39,15,10,5,<=50K,0,0,50,284166
,2,1,4,39,7,15,5,<=50K,0,0,36,423460
,7,1,4,26,4,8,5,<=50K,0,0,25,287681
,18,1,4,39,9,3,2,<=50K,0,0,40,509364
,46,1,4,39,10,15,2,<=50K,0,0,24,139391
,17,1,4,39,10,1,5,<=50K,0,0,40,91964
,15,2,4,39,10,5,5,<=50K,0,0,45,117526
,48,2,4,39,10,13,7,<=50K,0,0,40,91343
,10,1,4,8,13,10,2,<=50K,0,0,28,336969
,39,1,4,39,10,10,2,<=50K,0,0,40,255364
,45,1,4,39,13,10,3,<=50K,0,0,40,167670
,21,1,4,39,9,13,2,>50K,0,0,40,211494
,62,1,4,39,13,4,2,<=50K,0,0,15,136198
,11,2,3,39,10,1,5,<=50K,0,0,40,409815
,33,1,4,39,9,10,4,<=50K,0,0,42,188823
,39,1,4,39,14,10,2,>50K,7688,0,45,146326
,26,1,4,39,13,14,2,<=50K,0,0,58,154374
,6,2,4,39,9,15,5,<=50K,0,0,40,216563
,45,1,4,39,5,3,2,<=50K,0,0,40,197286
,48,1,4,39,13,1,2,<=50K,0,0,5,100722
,30,1,4,39,9,8,2,<=50K,0,0,40,377622
,8,1,4,39,13,4,5,<=50K,0,0,40,145964
,11,1,4,39,10,3,2,<=50K,2829,0,70,358636
,31,1,4,39,9,14,2,>50K,7688,0,55,155489
,2,1,4,39,10,8,4,<=50K,0,0,15,57413
,32,1,4,39,9,12,2,<=50K,0,0,50,320421
,34,1,4,39,9,5,4,<=50K,0,0,40,174752
,24,2,4,39,14,10,4,<=50K,0,0,45,229364
,40,1,4,39,6,12,4,<=50K,0,0,40,157486
,18,2,4,39,9,1,5,<=50K,4865,0,40,92682
,40,1,4,39,13,12,2,<=50K,0,0,40,101338
,2,1,4,39,7,8,5,<=50K,0,0,20,132652
,5,2,4,39,10,8,5,<=50K,0,0,25,34616
,24,2,4,39,9,13,4,<=50K,0,0,40,218903
,11,1,4,39,9,6,2,<=50K,0,0,50,204098
,36,1,4,39,15,10,2,>50K,99999,0,45,64045
,30,2,4,39,9,12,4,<=50K,0,0,30,189763
,7,2,4,39,9,1,5,<=50K,0,0,40,26248
,34,1,4,39,10,13,2,>50K,0,0,45,92079
,3,1,4,39,10,7,5,<=50K,0,0,50,280071
,4,1,4,39,9,8,5,<=50K,0,0,40,224059
,23,2,4,39,10,4,4,>50K,8614,0,40,185520
,8,1,4,39,7,3,5,<=50K,0,0,35,265567
,56,2,4,39,11,1,7,<=50K,0,0,40,106890
,26,2,4,39,14,10,2,>50K,0,0,20,39586
,26,1,4,42,13,12,4,<=50K,0,0,45,153132
,35,1,1,39,13,4,4,<=50K,0,0,50,209912
,23,1,4,39,9,12,2,>50K,0,0,50,144169
,24,2,1,39,10,1,5,<=50K,2977,0,35,50442
,18,1,4,39,10,12,2,>50K,0,0,55,89644
,3,1,4,26,7,6,5,<=50K,0,0,40,275889
,10,2,4,39,9,4,5,<=50K,0,0,40,231638
,29,2,4,39,13,10,4,>50K,4934,0,50,224474
,12,2,4,39,14,10,5,>50K,0,0,40,355259
,14,1,4,39,13,10,5,>50K,0,0,40,68330
,16,2,4,39,9,1,5,<=50K,0,0,40,185410
,3,2,4,39,10,8,5,<=50K,0,0,25,87653
,5,1,4,39,9,8,5,<=50K,0,0,35,286853
,38,2,3,39,9,9,2,<=50K,0,0,20,96710
,46,1,4,39,15,10,2,>50K,0,0,30,160143
,9,1,4,39,10,8,5,<=50K,2597,0,48,186925
,33,2,4,39,10,4,4,<=50K,0,0,32,109705
,16,1,4,39,9,3,2,>50K,0,0,40,94235
,10,1,4,42,10,10,5,<=50K,0,1602,40,225279
,21,1,4,39,9,11,2,>50K,0,0,40,297449
,42,2,4,39,9,12,4,<=50K,0,0,40,205896
,21,2,4,39,10,1,2,>50K,7298,0,45,93717
,25,2,4,39,9,4,5,<=50K,0,0,40,194710
,22,1,4,39,13,4,2,>50K,7688,0,40,236391
,31,1,4,39,9,8,2,<=50K,0,0,40,189123
,26,1,3,39,9,8,4,<=50K,0,0,35,358677
,14,1,4,39,9,1,2,<=50K,0,1902,40,199539
,27,1,4,39,10,12,2,>50K,7688,0,40,128170
,18,1,3,39,9,7,2,<=50K,0,0,40,231238
,41,2,4,39,10,4,4,<=50K,594,0,10,296152
,30,1,4,39,7,7,2,<=50K,0,0,40,166003
,16,1,4,39,10,14,2,<=50K,0,0,55,281437
,4,2,4,27,5,7,5,<=50K,0,0,11,190231
,31,1,4,39,11,12,4,<=50K,0,0,50,122026
,39,1,4,39,9,15,4,<=50K,0,0,20,205527
,37,1,4,12,4,4,2,>50K,4386,0,50,174102
,27,1,4,39,13,12,2,>50K,0,0,65,125461
,64,1,4,39,4,5,2,<=50K,0,0,30,184335
,8,2,4,26,10,8,5,<=50K,0,0,40,211345
,27,1,4,39,14,4,2,>50K,0,1977,60,147328
,6,1,4,39,9,6,5,<=50K,0,0,40,222993
,24,1,3,39,10,4,6,<=50K,0,0,40,225978
,32,1,4,39,9,4,2,>50K,0,0,50,121124
,40,1,4,39,9,15,2,<=50K,0,0,25,656036
,18,1,4,39,7,15,4,<=50K,0,0,84,346762
,35,1,4,39,9,3,2,>50K,0,0,45,234057
,8,2,4,39,9,1,5,<=50K,0,0,40,306515
,3,2,4,39,9,8,5,<=50K,0,0,40,116562
,18,2,4,39,10,1,4,<=50K,0,0,30,171159
,8,1,4,39,9,3,5,<=50K,0,0,40,199011
,25,1,4,2,13,14,2,>50K,0,0,48,443508
,8,2,4,39,9,12,4,<=50K,0,0,38,29810
,6,1,4,39,10,11,5,<=50K,0,0,40,238831
,16,2,4,39,10,1,4,<=50K,0,0,40,566117
,25,2,4,39,13,4,4,<=50K,0,0,55,255044
,4,1,4,39,10,8,5,<=50K,0,0,35,436253
,15,1,3,39,9,8,5,<=50K,0,0,40,300687
,39,1,4,39,13,13,2,>50K,0,0,18,144071
,33,1,3,42,16,10,2,>50K,0,1902,60,133917
,10,1,4,39,13,12,5,<=50K,0,0,40,188767
,11,1,4,39,9,14,4,<=50K,0,0,70,300777
,19,2,4,39,9,1,6,<=50K,0,0,40,26987
,24,1,4,12,9,8,4,<=50K,0,0,60,174395
,43,1,4,39,10,10,2,<=50K,0,0,34,90290
,45,1,4,39,10,12,2,>50K,0,0,45,183735
,15,2,3,39,9,12,5,<=50K,0,0,40,123273
,27,1,4,39,14,11,4,>50K,0,0,60,186916
,45,1,3,39,3,6,5,<=50K,0,2339,40,43554
,38,2,4,39,12,1,7,<=50K,0,0,30,178251
,14,1,4,39,10,12,2,<=50K,0,0,50,255885
,4,2,4,39,10,12,5,<=50K,0,0,50,64292
,11,2,4,11,14,10,5,<=50K,0,0,50,194773
,28,1,4,39,10,7,4,<=50K,0,0,60,133060
,48,2,4,5,10,1,7,<=50K,0,0,40,258006
,39,2,4,39,9,1,4,<=50K,0,0,40,92215
,18,1,4,39,9,3,4,<=50K,6849,0,55,33945
,45,2,4,39,9,12,7,<=50K,0,0,35,153048
,12,1,4,42,13,10,2,<=50K,0,0,40,192200
,18,2,3,39,9,7,4,<=50K,0,0,40,355571
,31,1,4,39,15,10,2,>50K,0,1977,60,139268
,10,1,4,39,13,1,5,<=50K,0,0,45,34402
,19,1,1,39,7,8,5,<=50K,0,0,40,25955
,20,1,4,39,13,10,2,<=50K,0,0,38,209609
,31,1,4,39,13,10,2,>50K,0,0,40,168283
,1,2,3,39,7,8,5,<=50K,0,0,25,295488
,19,1,4,39,10,10,2,<=50K,0,0,60,190895
,17,1,4,39,14,10,5,<=50K,0,0,20,164190
,9,2,4,39,12,1,2,<=50K,0,0,40,216010
,2,1,4,39,6,12,5,<=50K,0,0,10,387568
,31,1,4,39,14,10,6,<=50K,0,0,38,188386
,28,2,3,39,9,8,7,<=50K,0,0,30,174491
,25,2,4,39,9,8,4,<=50K,0,0,30,31221
,14,2,4,39,13,1,5,<=50K,0,0,40,272451
,37,1,4,39,10,5,2,<=50K,0,0,50,152652
,37,2,3,39,9,8,7,<=50K,0,0,20,104413
,24,2,4,39,9,12,2,<=50K,5013,0,20,105936
,8,1,4,39,10,1,5,<=50K,0,2205,24,379066
,11,1,4,39,13,12,5,<=50K,0,0,40,214858
,34,1,4,26,3,14,2,<=50K,0,0,37,237735
,20,1,4,39,7,3,2,<=50K,0,0,50,158592
,25,1,4,26,2,7,2,>50K,0,0,40,237321
,25,2,4,39,14,10,5,<=50K,0,0,40,23646
,15,2,4,39,9,8,5,<=50K,0,0,40,169240
,16,1,4,39,13,4,2,<=50K,0,0,40,454508
,6,1,4,39,10,7,5,<=50K,0,0,48,130356
,6,1,4,39,6,3,4,<=50K,0,0,40,427686
,2,1,4,39,8,10,5,<=50K,0,0,30,36411
,23,1,3,39,13,10,2,<=50K,0,0,30,548510
,22,2,4,39,9,4,2,<=50K,0,0,55,187264
,19,1,4,39,9,3,2,<=50K,0,0,40,140752
,7,1,4,39,10,7,5,<=50K,0,0,40,325596
,38,1,4,39,13,4,2,>50K,0,0,40,175804
,20,1,4,39,14,10,2,>50K,0,0,60,107302
,47,1,4,39,9,4,2,<=50K,0,0,55,41161
,23,1,4,39,10,4,2,<=50K,0,0,48,401832
,41,1,4,39,10,12,2,>50K,0,0,60,353808
,42,1,4,39,15,10,2,>50K,0,1977,50,349910
,13,2,2,24,13,1,5,<=50K,0,0,40,161478
,1,2,4,39,7,12,5,<=50K,0,0,20,400225
,24,1,4,39,9,3,4,<=50K,0,0,40,367533
,53,2,4,39,10,8,2,<=50K,0,0,15,69306
,12,2,4,39,6,12,4,<=50K,0,0,40,270366
,22,1,4,39,5,3,2,<=50K,0,0,40,103751
,28,1,4,39,15,10,5,>50K,14084,0,40,75227
,29,2,3,39,15,10,4,<=50K,0,1726,40,132563
,17,1,3,39,13,1,2,<=50K,0,0,40,79580
,25,1,4,39,10,8,2,>50K,0,1485,40,344624
,21,1,4,39,9,12,2,>50K,7688,0,60,186359
,34,1,4,39,10,12,2,>50K,0,0,45,121685
,32,1,4,39,13,10,2,<=50K,0,0,50,75104
,10,2,3,39,9,15,5,<=50K,0,0,40,188343
,20,1,4,39,10,4,2,>50K,0,0,60,246449
,5,2,4,39,10,8,5,<=50K,0,0,37,85088
,21,1,4,39,12,5,2,<=50K,0,0,40,545483
,4,2,4,39,10,10,5,<=50K,0,0,20,243986
,38,2,4,39,9,12,2,<=50K,0,0,30,32778
,12,2,4,39,9,12,6,<=50K,0,0,40,369114
,11,1,4,39,10,10,5,<=50K,0,0,40,217200
,17,2,3,39,11,8,5,<=50K,0,0,40,149220
,30,1,4,39,9,15,2,<=50K,0,0,40,162034
,12,2,4,2,7,15,4,<=50K,0,0,58,157813
,1,1,4,39,6,15,5,<=50K,0,0,40,179715
,24,1,4,39,15,10,5,>50K,0,2444,45,335549
,31,1,4,39,14,12,2,>50K,0,0,40,102308
,28,2,4,8,2,7,5,<=50K,0,0,40,367749
,9,1,4,39,8,6,5,<=50K,0,0,43,98281
,19,1,4,39,13,10,2,<=50K,0,0,55,115792
,13,2,4,39,10,12,2,<=50K,0,0,25,277788
,14,1,4,39,9,7,4,<=50K,0,0,40,103435
,14,1,4,39,10,6,2,<=50K,0,0,40,37646
,40,2,4,39,4,8,4,<=50K,0,0,40,385632
,9,1,4,39,13,10,5,<=50K,0,0,30,210278
,12,1,3,39,9,6,5,<=50K,0,0,40,335357
,27,1,4,39,5,3,2,<=50K,0,0,40,272165
,31,1,4,39,9,11,2,>50K,0,0,60,148995
,30,1,4,39,13,3,2,<=50K,0,0,40,113434
,25,2,4,39,14,10,4,<=50K,0,0,35,132551
,22,2,4,39,12,1,2,>50K,7688,0,33,115433
,13,1,3,39,9,11,5,<=50K,0,0,40,227890
,9,1,4,26,3,3,5,<=50K,0,0,40,503012
,40,1,4,39,7,3,2,<=50K,0,0,45,250873
,15,1,4,39,4,6,2,<=50K,0,0,40,407930
,6,1,4,39,7,8,5,<=50K,0,0,40,148187
,15,1,4,39,9,6,5,<=50K,0,0,40,159322
,12,2,4,39,10,1,6,<=50K,0,0,40,334368
,37,1,3,39,13,4,2,<=50K,0,0,40,196328
,29,2,4,39,14,4,4,>50K,0,0,50,270842
,55,1,3,39,1,3,7,<=50K,0,0,10,235079
,49,2,4,39,9,15,7,<=50K,0,0,40,327154
,23,1,4,39,9,3,2,>50K,7298,0,50,188391
,3,2,4,39,9,12,1,<=50K,0,0,40,30559
,18,2,4,39,13,10,4,<=50K,0,0,40,255098
,20,1,4,39,9,1,2,<=50K,0,0,45,248010
,24,2,4,39,9,8,3,<=50K,0,0,40,174515
,74,2,4,33,10,1,6,<=50K,0,0,40,171956
,40,1,4,39,15,4,2,<=50K,0,0,16,193130
,5,2,4,39,9,10,5,<=50K,0,0,40,108670
,32,1,4,39,13,4,2,>50K,0,0,45,186172
,29,2,4,39,10,1,6,<=50K,0,0,27,348854
,30,1,4,39,9,7,2,>50K,0,0,40,271828
,48,2,4,39,6,8,6,<=50K,0,0,35,148606
,13,1,2,36,14,10,5,<=50K,0,0,40,123983
,6,2,4,11,9,13,4,<=50K,0,0,30,24896
,31,1,4,22,9,14,2,>50K,0,0,48,573583
,51,1,4,39,13,4,2,>50K,0,2392,75,106175
,27,1,4,39,9,6,2,<=50K,0,0,40,307767
,26,1,4,39,10,12,2,<=50K,0,0,40,200574
,15,1,4,39,10,8,2,<=50K,0,1672,50,59083
,37,2,4,39,7,8,4,<=50K,0,0,40,358056
,65,2,3,39,5,9,7,<=50K,2062,0,5,114670
,17,2,4,39,9,1,4,<=50K,0,1138,40,262042
,1,2,4,39,8,8,5,<=50K,0,0,8,206010
,39,1,4,42,15,4,2,>50K,0,0,50,183869
,12,1,4,39,9,6,5,<=50K,0,0,30,159001
,8,2,4,39,10,12,5,<=50K,0,0,40,155818
,24,2,4,39,9,1,6,<=50K,0,0,45,96055
,14,2,4,39,14,1,5,<=50K,0,0,40,131776
,8,2,4,39,7,7,5,<=50K,0,0,40,228613
,10,2,4,39,14,12,2,<=50K,0,0,40,198163
,22,2,4,39,10,12,4,<=50K,0,0,38,37028
,14,1,4,39,9,13,2,>50K,0,0,40,177304
,17,1,4,39,13,4,2,<=50K,0,0,50,144064
,24,1,4,39,9,12,2,>50K,0,0,60,146659
,47,1,4,39,9,5,2,<=50K,0,0,98,26904
,7,1,4,39,4,3,5,<=50K,0,0,36,238917
,40,1,3,39,9,3,4,<=50K,0,0,40,170148
,26,1,4,39,11,4,2,<=50K,0,0,60,27821
,24,1,4,2,9,3,5,<=50K,0,0,40,220460
,33,2,4,39,12,12,2,>50K,0,1902,40,101320
,19,1,2,42,9,3,3,<=50K,0,0,40,173858
,36,2,3,39,9,7,4,<=50K,0,0,35,91048
,12,2,4,39,13,1,5,<=50K,0,0,40,298696
,19,1,4,39,6,14,2,<=50K,0,0,70,207202
,5,2,4,39,10,15,5,<=50K,0,0,5,230397
,27,1,4,39,9,3,5,<=50K,0,0,35,180599
,16,2,4,39,11,15,5,<=50K,0,0,2,199046
,13,1,4,22,15,10,5,>50K,0,0,50,132686
,7,1,4,39,13,7,5,<=50K,0,0,25,240063
,34,1,4,39,10,1,2,<=50K,0,1740,48,177705
,18,1,3,39,10,8,5,<=50K,0,0,40,511361
,3,1,4,39,9,8,5,<=50K,0,0,40,89397
,31,2,3,39,7,7,2,<=50K,0,0,40,239439
,21,1,4,39,10,5,2,<=50K,0,0,40,36989
,9,2,3,39,9,12,5,<=50K,0,0,35,76978
,59,1,4,39,10,4,2,>50K,0,0,35,200068
,8,1,4,39,9,3,2,<=50K,0,0,40,454941
,12,1,2,39,13,13,5,<=50K,0,0,20,107218
,1,2,4,39,7,8,5,<=50K,0,0,16,182070
,15,1,3,39,9,3,5,<=50K,0,0,40,176360
,15,2,4,26,1,8,5,<=50K,0,0,35,452405
,2,1,4,39,9,15,5,<=50K,0,0,10,297396
,29,1,4,39,13,10,2,>50K,0,0,55,84790
,15,1,4,39,9,3,5,<=50K,0,0,42,186787
,11,1,4,39,13,10,2,>50K,0,0,42,169662
,32,2,3,39,10,4,7,<=50K,0,1669,38,125933
,6,2,4,39,9,15,2,<=50K,0,0,22,35448
,18,1,3,39,13,11,2,<=50K,0,0,30,225548
,10,2,3,39,9,7,5,<=50K,0,0,40,240842
,37,1,4,39,10,10,2,<=50K,0,0,40,103931
,44,1,4,39,13,4,2,>50K,0,0,35,232618
,33,2,4,39,14,10,6,<=50K,0,0,50,288548
,24,2,4,39,10,4,4,<=50K,0,0,40,220609
,32,1,4,39,6,5,2,<=50K,0,0,80,26145
,7,1,4,39,13,10,5,<=50K,0,0,50,268525
,52,1,3,39,4,15,7,<=50K,0,0,10,133758
,26,1,4,39,11,10,2,>50K,0,0,40,121264
,21,1,4,39,9,5,5,<=50K,0,0,85,29814
,11,2,4,39,9,3,5,<=50K,0,0,45,193701
,22,1,4,39,10,4,2,>50K,0,0,44,183279
,11,1,4,21,9,3,5,<=50K,0,0,35,163942
,59,2,4,39,9,1,7,<=50K,0,0,40,188612
,33,1,4,39,13,12,2,>50K,0,0,52,102771
,11,1,4,39,10,12,5,<=50K,0,0,20,85625
,20,1,4,26,13,5,5,<=50K,0,0,50,245090
,20,1,4,39,13,10,2,>50K,3103,0,45,131239
,19,1,4,39,9,6,4,<=50K,0,0,35,182074
